1;Gostei de um vídeo   no estúdio: João Amoêdo, do Novo;I liked a video in the studio: João Amoêdo, do Novo;Neg,Neu,Pos,Compound;0.0;0.741;0.259;0.4215 
0;Militância do PT-DF sai às ruas para comemorar liberdade de Lula e segue em carreata até o  ;"PT-DF&#39;s militia takes to the streets to celebrate Lula&#39;s freedom and";Neg,Neu,Pos,Compound;0.0;0.533;0.467;0.836
1; 👍;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Se vc quiser crescer, fale no pouco tempo de propaganda p aquele feirante, comerciante, pequeno empreendedor, estudante que quer ser livre e ter seu negócio, pequenos empresários (pois os grandes vivem nas babas do estado) e mostre q o Estado Grande e a burocracia são O inimigo;"If you want to grow up, talk about the little advertising time for this marketer, merchant, small entrepreneur, student who wants to be free and have his business, small businessmen (since the big ones live in the state&#39;s babas) and show the Big State and the bureaucracy they are the enemy";Neg,Neu,Pos,Compound;0.062;0.856;0.082;0.0258
1; E o que dizer do Moro que é filho de tucano e que vive em festinhas com os bicudos.;And what about the Moro who is the son of a toucan and who lives in parties with the beaks.;Neg,Neu,Pos,Compound;0.0;0.87;0.13;0.4019
1;"PRÉ-CANDIDATOS À PRESIDÊNCIA

Quem são os possíveis candidatos a presidente em 2018?

João Amoêdo (Novo)

O empresário João Amoêdo é o pré-candidato do Partido Novo para a Presidência da República. Com passagens... ";PRE-CANDIDATES FOR THE PRESIDENCY Who are the possible candidates for president in 2018? João Amoêdo (New) Entrepreneur João Amoêdo is the pre-candidate of the New Party for the Presidency of the Republic. With passages ...;Neg,Neu,Pos,Compound;0.0;0.926;0.074;0.4019
1;   vejo que vc também é contra o mecanismo. Pq me persegues?;I see that you are also against the mechanism. Why are you persecuting me?;Neg,Neu,Pos,Compound;0.172;0.828;0.0;-0.3612
1;   fique a vontade loucão.;feel free to stop.;Neg,Neu,Pos,Compound;0.293;0.267;0.44;0.2732
1;   Vc. é louco brother.;"You. It&#39;s crazy brother.";Neg,Neu,Pos,Compound;0.444;0.556;0.0;-0.34
0; Investigar a conduta e fazer um pente fino nas contas correntes dele e de toda a sua família.;Investigate the conduct and make a fine comb in his current accounts and his whole family.;Neg,Neu,Pos,Compound;0.0;0.886;0.114;0.2023
0;  Então é contra isso que lutamos, mas sem perder a perspectiva histórica!;So it is against this that we fight, but without losing the historical perspective!;Neg,Neu,Pos,Compound;0.107;0.711;0.182;0.3111
1; Tem que mandar pra casa gente do judiciário também. Impedir ministros, desembargadores e juízes que enlameiam a justiça em nome de ideologias.;You have to send people to the judiciary, too. Prevent ministers, judges, and judges who muddle justice in the name of ideologies.;Neg,Neu,Pos,Compound;0.0;0.816;0.184;0.5423
0;no soy de nadie, no soy de mis padres, no soy de mis amigos y mucho menos de mi pareja, no le debo nada a nadie, ni tengo que hacer algo que no me apetezca porque le apetezca a los demás, apreciemos la libertad y dejemos de crear nuestras propias jaulas;I am not from anybody, I am not from my parents, I am not from my friends and much less from my partner, I do not owe anything to anyone, nor do I have to do something that I do not feel like because it appeals to others, we appreciate freedom and stop creating our own cages;Neg,Neu,Pos,Compound;0.113;0.738;0.149;0.5
0;"mi mayor miedo es ser violada, pero nunca había pensado más allá

ser violada y quedar embarazada

ser violada, quedar embarazada y no poder abortar 

ser violada, quedar embarazada, abortar clandestinamente y estar al borde de la muerte 

las mujeres no merecemos esto";my biggest fear is being raped, but I had never thought about being raped and getting pregnant to be raped, getting pregnant and not being able to abort being raped, getting pregnant, clandestinely abort and being on the verge of death women do not deserve this;Neg,Neu,Pos,Compound;0.43;0.57;0.0;-0.9866
0;        Assumindo o Toffoli no outro dia o Lula tá solto.;Assuming Toffoli the other day Lula is loose.;Neg,Neu,Pos,Compound;0.247;0.753;0.0;-0.3182
1;podéis dejar de pensar q el primer amor es al q más vais a querer??????? Xddd anda q no hay relaciones más bonitas más sinceras y con más madurez;you can stop thinking that the first love is the one you will most want ??????? Xddd walks q there are no more beautiful relationships more sincere and more mature;Neg,Neu,Pos,Compound;0.101;0.507;0.392;0.9278
1;" Fale q a educação das crianças, a básica foi esquecida e jogou milhões de jovens na criminalidade e não a cor da pele. Que a educação não começa na universidade e sim na base.
Q ñ é bom jogar as pessoas contra as outras por causa de minorias.
Liberdad é direito d todos ñ de grupo";"Talk to the children&#39;s education, the basic was forgotten and played millions of young people in crime and not skin color. That education does not begin at the university, but at the base. It is good to throw people against each other because of minorities. Liberdade is right to everyone in the group.";Neg,Neu,Pos,Compound;0.064;0.841;0.095;0.431
1;"   A ta entendi...então o problema não é o juiz ser partidário... é ""quem e qdo"" ele ajuda...agora ta entendido...sem problemas...segue o jogo rs";"A ta understood ... so the problem is not the judge to be partisan ... is &quot;who and what&quot; he helps ... now understood ... without problems ... follow the game rs";Neg,Neu,Pos,Compound;0.083;0.781;0.136;0.2215
0;  Ah, eu gosto do Amoedo e do Flavio Rocha tlg, mas se é o Bolsonaro que nos resta, pelo menos não é bandido;"Ah, I like Amoedo and Flavio Rocha, but if it&#39;s the Bolsonaro we have left, at least it&#39;s not a bandit";Neg,Neu,Pos,Compound;0.0;0.911;0.089;0.1901
1; As leis precisam ser simplificadas, mais austeras. Espero que os próximos deputados do  façam a revisão destas e outras leis.;Laws need to be simplified, more austere. I hope that the next MEPs will review these and other laws.;Neg,Neu,Pos,Compound;0.0;0.842;0.158;0.4902
0;   Quando o Alexandre de Moraes fizer a cagada dele, devidamente contextualizada, cabe comentário do Amoedo. Salientando que muito pior que ele são Toffoli, Lewandowski, Gilmar Mendes...;When Alexandre de Moraes makes his shit, properly contextualized, it is worth commenting on the Amoedo. Pointing out that much worse than him are Toffoli, Lewandowski, Gilmar Mendes ...;Neg,Neu,Pos,Compound;0.194;0.751;0.055;-0.7003
0;    Marina ? Ninguém que conheço votará em Marina;Marina? No one I know will vote for Marina;Neg,Neu,Pos,Compound;0.239;0.761;0.0;-0.296
0;" Quando te perguntarem sobre Negros, Mulheres, LGBT bata na mesma tecla:
A Liberdade individual para empreender e ser livre do Estado.
Seja claro e não perca tempo com isso: Diga que todos têm o direito de empreender e crescer, dar conta de suas vidas, onde o Estado n se intromete";When asked about Blacks, Women, LGBT hit the same key: Individual Freedom to undertake and be free of the State. Be clear and do not waste time on this: Say that everyone has the right to undertake and grow, to give account of their lives, where the State does not interfere;Neg,Neu,Pos,Compound;0.0;0.791;0.209;0.9087
1;"         Que tal para o gabinete dele?
3213-3101
3213-3102
3213-3103";How about for his office? 3213-3101 3213-3102 3213-3103;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;DDD 051 - PORTO ALEGRE ;DDD 051 - PORTO ALEGRE;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;    Sou eleitor de João Amoêdo, e o unico burro aqui é o eleitor do lavador de dinheiro.;"I am John Joao Amoedo&#39;s voter, and the only ass here is the voter of the money launderer.";Neg,Neu,Pos,Compound;0.179;0.821;0.0;-0.5423
0;"Moro aparece do lado do Aécio - partidarismo, não pode julgar o Lula

Desembargador filiado ao PT por 19 anos - Nada a ver, ele é isento, os cara tem mania de perseguição, eu eim...";Moro appears on the side of Aécio - partisanship, can not judge Lula Judge affiliated to the PT for 19 years - Nothing to see, he is exempt, the guys have persecution mania, I eim ...;Neg,Neu,Pos,Compound;0.0;0.958;0.042;0.1027
1; Montaram um esquema para se perpetuar no poder...;They set up a scheme to perpetuate themselves in power ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"A esquerda joga sujo.

-Esperou o Moro entrar de férias

-Esperou ser domingo de tarde pós eliminação do Brasil na Copa.

Essa esquerda é uma vergonha.Volto a dizer:

O Sérgio moro é um dos poucos juízes a  lutar pela justiça";"The left plays dirty. &quot;He waited for the Moro to go on vacation.&quot; He waited until Sunday afternoon after Brazil eliminated the World Cup. This left is a shame. Back to saying: Sergio Moro is one of the few judges to fight for justice";Neg,Neu,Pos,Compound;0.165;0.731;0.104;-0.4939
1;"STF soltando bandido o tempo todo, jornalista fica quieto 

dai o Bolsonaro fala em indicar novos juizes (de forma legal, com aprovação da Câmara e do Senado), jornalista sugere que isso é ditatorial

Você ainda tem dúvidas de qual lado tá certo?";STF letting out a bandit all the time, a journalist keeps quiet Bolsonaro talks about appointing new judges (in a legal way, with approval from the Chamber and Senate), journalist suggests that this is dictatorial You still have doubts which side is right?;Neg,Neu,Pos,Compound;0.05;0.845;0.105;0.34
0;Onde está a Ordem dos Advogados do Brasil! Vivemos um momento de crise! É papel da Ordem zelar pelo bom funcionamento das instituições, até para que fique claro que o que está ocorrendo não tem a ver com a existência do Quinto Constitucional!;Where is the Brazilian Bar Association? We live in a time of crisis! It is the role of the Order to ensure the proper functioning of institutions, so that it is clear that what is happening has nothing to do with the existence of the Constitutional Fifth!;Neg,Neu,Pos,Compound;0.078;0.813;0.109;0.1739
0;Só pra não deixar barato,  , o STF é o maior responsável por isso tudo. Mas suas digitais também estão nesse ridículo que vive nosso país.;Just to not make it cheap, the STF is the biggest responsible for all this. But their fingerprints are also in the ridiculous way our country lives.;Neg,Neu,Pos,Compound;0.084;0.839;0.077;-0.0516
0;Aguardando Carmem repetir aquele discurso :”Juízes não tomam decisões políticas”Favreto acaba de desmenti-la,na maior chicana jurídica já assistida pelo povo brasileiro.;"Waiting for Carmem to repeat that speech: &quot;Judges do not make political decisions&quot; Favreto has just denied it, in the largest legal chicane ever assisted by the Brazilian people.";Neg,Neu,Pos,Compound;0.092;0.86;0.048;-0.34
0;"Placar no meu feicebuqui:
99% querem Lula na cadeia.
1% demonstra muito apreço por bandido para continuar sendo meu amigo.....
Que acham?";Score in my feicebuqui: 99% want Lula in jail. 1% shows much appreciation for thug to remain my friend ..... What do you think?;Neg,Neu,Pos,Compound;0.0;0.729;0.271;0.7783
0;Amados, sei que a situação é tensa. O que está acontecendo no dia de hoje é resultado do aparelhamento que nosso país sofreu, por anos! Não tem análise jurídica que possa explicar. É muito grave!;"Beloveds, I know the situation is tense. What is happening today is the result of the rigging our country has suffered for years! It has no legal analysis to explain. It&#39;s very serious!";Neg,Neu,Pos,Compound;0.259;0.702;0.039;-0.8165
0;" Deixa de ser ridículo....

Trump botou o coreano no bolso...";Stop being ridiculous .... Trump put the korean in his pocket ...;Neg,Neu,Pos,Compound;0.32;0.68;0.0;-0.5719
0;" Compare brevemente o que é uma economia aberta e sem burocracia, seus benefícios e mostre de forma clara como isso funciona em países ricos e desenvolvidos.
Seja sucinto e fale pra quem trabalha e quer crescer, ser dono de sua vida.
Sem intromissão d Estado
Estado só SaúdeYsegurç";Briefly compare what an open, bureaucratic economy is, its benefits, and show clearly how this works in rich and developed countries. Be succinct and tell those who work and want to grow, to own their life. Without intrusion d State State only Health and Safety;Neg,Neu,Pos,Compound;0.0;0.75;0.25;0.9001
0;cuando se creen que me hacen daño pero no ;when they think that they hurt me but not;Neg,Neu,Pos,Compound;0.216;0.784;0.0;-0.296
1; independente de chances ou não, temos que ser fiel ao que acreditamos ! Eu escolhi o novo ! As chances pra mim pouco importa, estarei honrando os meus princípios primeiramente ! Isso é ser diferente e fazer a diferença !;"regardless of odds or not, we have to be true to what we believe! I chose the new one! Chances for me do not matter, I&#39;ll be honoring my principles first! This is to be different and make a difference!";Neg,Neu,Pos,Compound;0.024;0.77;0.205;0.8399
0;  Isto é bem claro por isso devia acabar com todos estes partidos envolvidos nesta trama de corrupção, todos, todos. Pra sempre;This is very clear why it should end all these parties involved in this corruption plot, everyone, everyone. Forever;Neg,Neu,Pos,Compound;0.0;0.752;0.248;0.6801
1;  Nós estávamos lá!!!;We were there!!!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   Eu não tenho nada a favor de nenhum ministro e garanto que o Amoedo também não.  Se você tem alguma evidência de ação do Alexandre de Moraes agindo em benefício de algum político, posta aí e marca o Amoedo. Quem sabe ele não responde.;I have nothing in favor of any minister and I assure you that Amoedo does not either. If you have any evidence of action by Alexandre de Moraes acting for the benefit of some politician, put there and brand Amoedo. Maybe he does not answer.;Neg,Neu,Pos,Compound;0.047;0.839;0.113;0.484
0;"Eu quero um país Novo, chega dessa corja! Fora a velha política e aparelhamento político do judiciário!

#VamosRenovarTudo    ";"I want a country New, enough of that bitch! It was the old politics and political rigging of the judiciary! Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.164;0.787;0.049;-0.6229
0;  Quer ser presidente pelo NOVO? 😂😂😂 Enfrenta Lula nas urnas e deixa de ser cagão. Pq não se indigna com o aparelhamento do STF e do Moro ser filho de fundador do PSDB de Maringá e de não ter NENHUM TUCANO PRESO? ;Want to be president for the NEW? 😂😂😂 Confront Lula in the polls and stop being a shrew. Why not be indignant with the equipment of the STF and Moro be the son of founder of the PSDB of Maringá and have NO TUCANO PREMIERE?;Neg,Neu,Pos,Compound;0.179;0.749;0.072;-0.6663
0;           foi contra o plantonista . Creio que vc se equivocou. Nem voto nela mas justiça seja feita , logo depois do Doria ela foi a 1a a se manifestar contra esse teatro armado pelo PT;was against the caller. I think you got it wrong. No vote on her but justice is done, soon after the Doria she was the first to protest against this theater armed by PT;Neg,Neu,Pos,Compound;0.155;0.73;0.116;0.1154
0;     Da PF né? Quem ta preso não é a PF é o corrupto que tu elegeu. Você precisa é de um psiquiatra tem a famosa síndrome de Estocolmo o estuprado se apaixona pelo estuprador.;PF, right? Who is in prison is not the PF is the corrupt one that you chose. You need is a psychiatrist has the famous Stockholm syndrome the rapist falls in love with the rapist.;Neg,Neu,Pos,Compound;0.277;0.634;0.089;-0.872
1;  Vcs são lutadores de artes marciais? Só falam em golpe;Are you martial arts fighters? Only talk about coup;Neg,Neu,Pos,Compound;0.13;0.87;0.0;-0.0516
1; Quem apoia o golpe, golpista é. Neh Joao? Seu partido ja nasceu morto.;Whoever supports the coup is a coup. Neh Joao? Your party was born dead.;Neg,Neu,Pos,Compound;0.221;0.513;0.267;-0.0258
